Booking Date,Booking ID,Country,Hotel,Distribution Channel,Customer Type,Guests,Avg. Lead Time,Revenue,Avg. Daily Rate,Revenue Loss,Nights,Status
2021-02-18,10256,Netherlands,Resort,Direct,Transient,2,1,0.00,187.92,-939.60,5,Canceled
2021-02-18,10257,Portugal,Resort,Direct,Transient,4,7.5,677.24,169.31,0.00,4,Check-Out
2021-02-18,10258,India,Resort,Direct,Group,3,7.9,367.00,183.50,0.00,2,Check-Out
2021-02-19,10259,USA,City,Direct,Transient,1,8.3,155.14,155.14,0.00,1,Check-Out
2021-02-19,10260,France,City,Direct,Group,1,4.8,87.31,87.31,0.00,1,Check-Out
2021-02-19,10261,Brazil,City,Online Travel Agent,Transient,1,7.4,101.86,101.86,0.00,1,Check-Out
2021-02-20,10262,France,Resort,Direct,Transient,4,0.3,143.06,71.53,0.00,2,Check-Out
2021-02-20,10263,Netherlands,City,Direct,Group,3,8.3,0.00,194.23,-971.15,5,Canceled
2021-02-20,10264,Germany,Resort,Direct,Transient,1,4.9,407.73,135.91,0.00,3,Check-Out
2021-02-20,10265,Netherlands,Resort,Online Travel Agent,Transient,2,1.4,300.60,150.30,0.00,2,Check-Out
2021-02-20,10266,Italy,Resort,Direct,Transient-Party,3,8.8,265.74,88.58,0.00,3,Check-Out
2021-02-21,10267,France,Resort,Online Travel Agent,Transient-Party,3,3.4,511.77,170.59,0.00,3,Check-Out
2021-02-21,10268,Germany,City,Online Travel Agent,Group,3,8.1,213.00,106.50,0.00,2,Check-Out
2021-02-21,10269,Germany,City,Direct,Transient-Party,3,6,369.62,184.81,0.00,2,Check-Out
2021-02-21,10270,Spain,Resort,Online Travel Agent,Transient-Party,4,3.3,342.75,114.25,0.00,3,Check-Out
2021-02-21,10271,USA,Resort,Direct,Transient-Party,2,8.4,0.00,64.34,-257.36,4,Canceled
2021-02-21,10272,USA,City,Direct,Transient-Party,4,1.5,355.20,71.04,0.00,5,Check-Out
2021-02-22,10273,USA,Resort,Online Travel Agent,Transient-Party,1,1.1,510.44,127.61,0.00,4,Check-Out
2021-02-22,10274,Netherlands,City,Direct,Transient,2,7,404.16,101.04,0.00,4,Check-Out
2021-02-22,10275,USA,Resort,Online Travel Agent,Transient-Party,3,9.5,0.00,193.29,-386.58,2,Canceled
2021-02-22,10276,Germany,Resort,Online Travel Agent,Transient,2,6,743.84,185.96,0.00,4,Check-Out
2021-02-23,10277,Portugal,Resort,Direct,Transient-Party,4,3.5,768.32,192.08,0.00,4,Check-Out
2021-02-23,10278,India,Resort,Online Travel Agent,Group,1,2.9,374.48,187.24,0.00,2,Check-Out
2021-02-23,10279,Italy,City,Direct,Transient-Party,4,2.1,299.82,99.94,0.00,3,Check-Out
2021-02-23,10280,France,City,Online Travel Agent,Transient-Party,1,1.3,165.57,165.57,0.00,1,Check-Out
2021-02-23,10281,Italy,City,Online Travel Agent,Transient-Party,4,6.6,572.91,190.97,0.00,3,Check-Out
2021-02-23,10282,Germany,City,Online Travel Agent,Transient,1,6.7,444.33,148.11,0.00,3,Check-Out
2021-02-23,10283,Brazil,Resort,Online Travel Agent,Transient-Party,3,6.2,380.62,190.31,0.00,2,Check-Out
2021-02-23,10284,France,City,Direct,Transient-Party,1,9.2,151.28,151.28,0.00,1,Check-Out
2021-02-23,10285,India,City,Direct,Group,4,1.5,124.68,62.34,0.00,2,Check-Out
2021-02-24,10286,Spain,Resort,Online Travel Agent,Transient-Party,2,2.9,311.95,62.39,0.00,5,Check-Out
2021-02-24,10287,Germany,Resort,Online Travel Agent,Transient,2,9.1,259.92,64.98,0.00,4,Check-Out
2021-02-24,10288,Netherlands,City,Online Travel Agent,Group,2,7.1,505.20,101.04,0.00,5,Check-Out
2021-02-24,10289,France,City,Online Travel Agent,Group,4,6.8,116.48,116.48,0.00,1,Check-Out
2021-02-24,10290,Italy,City,Direct,Transient-Party,4,3.2,890.50,178.10,0.00,5,Check-Out
2021-02-25,10291,Mexico,City,Online Travel Agent,Transient-Party,4,2.7,100.54,50.27,0.00,2,Check-Out
2021-02-25,10292,Netherlands,City,Online Travel Agent,Group,2,8.5,246.76,123.38,0.00,2,Check-Out
2021-02-25,10293,Brazil,Resort,Online Travel Agent,Transient-Party,2,1,228.22,114.11,0.00,2,Check-Out
2021-02-25,10294,Italy,Resort,Direct,Transient-Party,3,6.2,147.42,73.71,0.00,2,Check-Out
2021-02-25,10295,Brazil,Resort,Direct,Transient,4,8.4,0.00,132.17,-264.34,2,Canceled
2021-02-26,10296,Italy,City,Direct,Transient-Party,2,4.5,0.00,122.91,-614.55,5,Canceled
2021-02-26,10297,Italy,Resort,Direct,Group,2,2.6,120.58,60.29,0.00,2,Check-Out
2021-02-26,10298,Mexico,City,Online Travel Agent,Transient-Party,3,8.6,223.59,74.53,0.00,3,Check-Out
2021-02-26,10299,Portugal,Resort,Online Travel Agent,Transient-Party,4,4.2,723.00,180.75,0.00,4,Check-Out
2021-02-26,10300,France,City,Online Travel Agent,Transient,1,3.1,108.14,54.07,0.00,2,Check-Out
2021-02-26,10301,Germany,Resort,Online Travel Agent,Group,2,9.9,240.48,120.24,0.00,2,Check-Out
2021-02-27,10302,India,City,Direct,Group,4,8.1,435.80,87.16,0.00,5,Check-Out
2021-02-27,10303,India,City,Online Travel Agent,Transient,1,3.7,440.40,88.08,0.00,5,Check-Out
2021-02-27,10304,Mexico,Resort,Direct,Transient-Party,4,1.5,210.00,70.00,0.00,3,Check-Out
2021-02-27,10305,USA,City,Direct,Transient-Party,4,7.3,264.42,132.21,0.00,2,Check-Out
2021-02-27,10306,Italy,City,Direct,Transient-Party,2,0.2,386.40,96.60,0.00,4,Check-Out
2021-02-27,10307,Spain,City,Direct,Transient-Party,4,4.2,556.00,111.20,0.00,5,Check-Out
2021-02-27,10308,France,Resort,Online Travel Agent,Transient-Party,4,5.5,721.52,180.38,0.00,4,Check-Out
2021-02-28,10309,Portugal,City,Online Travel Agent,Group,2,4.2,675.08,168.77,0.00,4,Check-Out
2021-02-28,10310,Brazil,City,Online Travel Agent,Group,4,4.1,541.04,135.26,0.00,4,Check-Out
2021-02-28,10311,Germany,City,Online Travel Agent,Group,4,9.6,218.19,72.73,0.00,3,Check-Out
2021-02-28,10312,Mexico,City,Direct,Group,4,6.1,243.48,81.16,0.00,3,Check-Out
2021-02-28,10313,Portugal,City,Online Travel Agent,Transient-Party,2,6.2,0.00,57.33,-57.33,1,Canceled
2021-02-28,10314,Brazil,Resort,Direct,Group,4,5.5,301.04,75.26,0.00,4,Check-Out
2021-02-28,10315,Brazil,Resort,Direct,Group,2,6.2,552.21,184.07,0.00,3,Check-Out
2021-02-28,10316,Italy,City,Online Travel Agent,Transient,4,6.6,218.56,109.28,0.00,2,Check-Out
2021-03-01,10317,USA,City,Direct,Transient-Party,2,5.5,128.54,64.27,0.00,2,Check-Out
2021-03-01,10318,Mexico,Resort,Online Travel Agent,Transient,1,6.5,461.95,92.39,0.00,5,Check-Out
2021-03-01,10319,Italy,City,Direct,Transient-Party,2,6.7,136.28,136.28,0.00,1,Check-Out
2021-03-02,10320,USA,City,Online Travel Agent,Transient,1,3,571.92,142.98,0.00,4,Check-Out
2021-03-02,10321,Italy,Resort,Direct,Transient-Party,1,9.8,0.00,133.76,-133.76,1,Canceled
2021-03-02,10322,Netherlands,Resort,Online Travel Agent,Transient,4,8.6,169.06,84.53,0.00,2,Check-Out
2021-03-02,10323,Germany,City,Online Travel Agent,Transient-Party,2,1.2,80.67,80.67,0.00,1,Check-Out
2021-03-02,10324,Portugal,Resort,Online Travel Agent,Transient-Party,2,5.6,318.60,63.72,0.00,5,Check-Out
2021-03-02,10325,Portugal,Resort,Online Travel Agent,Transient-Party,2,9,0.00,108.08,-540.40,5,Canceled
2021-03-02,10326,Portugal,Resort,Direct,Transient-Party,3,3.3,589.85,117.97,0.00,5,Check-Out
2021-03-02,10327,Netherlands,Resort,Direct,Transient,4,2.7,584.55,116.91,0.00,5,Check-Out
2021-03-02,10328,Germany,Resort,Online Travel Agent,Group,1,8,386.10,128.70,0.00,3,Check-Out
2021-03-02,10329,USA,City,Online Travel Agent,Group,1,1.4,147.54,147.54,0.00,1,Check-Out
2021-03-03,10330,Netherlands,City,Direct,Group,1,2.6,182.58,182.58,0.00,1,Check-Out
2021-03-03,10331,Portugal,City,Direct,Group,1,8.3,123.97,123.97,0.00,1,Check-Out
2021-03-03,10332,India,City,Online Travel Agent,Transient,3,4.5,138.06,138.06,0.00,1,Check-Out
2021-03-03,10333,Brazil,City,Direct,Transient,4,2.7,279.99,93.33,0.00,3,Check-Out
2021-03-03,10334,Mexico,Resort,Online Travel Agent,Group,1,4.7,558.63,186.21,0.00,3,Check-Out
2021-03-03,10335,USA,City,Direct,Transient,3,8.1,278.88,92.96,0.00,3,Check-Out
2021-03-03,10336,Brazil,City,Online Travel Agent,Transient-Party,4,9.9,345.32,172.66,0.00,2,Check-Out
2021-03-04,10337,Spain,Resort,Direct,Transient-Party,2,0.2,707.00,176.75,0.00,4,Check-Out
2021-03-04,10338,Mexico,City,Direct,Transient-Party,4,9.9,210.42,105.21,0.00,2,Check-Out
2021-03-04,10339,Italy,Resort,Online Travel Agent,Group,1,3.7,331.44,165.72,0.00,2,Check-Out
2021-03-04,10340,India,City,Direct,Group,2,2.2,504.64,126.16,0.00,4,Check-Out
2021-03-05,10341,Portugal,City,Direct,Group,1,3.2,410.37,136.79,0.00,3,Check-Out
2021-03-05,10342,Italy,City,Online Travel Agent,Transient,1,8.7,126.22,126.22,0.00,1,Check-Out
2021-03-06,10343,USA,City,Online Travel Agent,Transient-Party,3,5.2,100.06,50.03,0.00,2,Check-Out
2021-03-06,10344,Mexico,Resort,Direct,Group,4,4.1,334.62,111.54,0.00,3,Check-Out
2021-03-06,10345,USA,Resort,Direct,Transient-Party,1,7,427.50,142.50,0.00,3,Check-Out
2021-03-07,10346,Brazil,Resort,Direct,Group,3,3.9,471.05,94.21,0.00,5,Check-Out
2021-03-07,10347,Brazil,City,Online Travel Agent,Transient-Party,1,9,780.96,195.24,0.00,4,Check-Out
2021-03-08,10348,Italy,City,Online Travel Agent,Group,4,3.8,574.65,114.93,0.00,5,Check-Out
2021-03-08,10349,Portugal,City,Online Travel Agent,Group,2,1.9,319.44,159.72,0.00,2,Check-Out
2021-03-08,10350,Mexico,City,Direct,Transient-Party,2,6.8,141.47,141.47,0.00,1,Check-Out
2021-03-08,10351,India,Resort,Online Travel Agent,Transient,2,8.1,672.88,168.22,0.00,4,Check-Out
2021-03-08,10352,Netherlands,Resort,Online Travel Agent,Transient-Party,3,4.4,104.54,52.27,0.00,2,Check-Out
2021-03-08,10353,France,City,Online Travel Agent,Transient-Party,1,3.2,105.91,105.91,0.00,1,Check-Out
2021-03-08,10354,USA,Resort,Online Travel Agent,Transient,1,0.2,231.42,77.14,0.00,3,Check-Out
2021-03-08,10355,Spain,Resort,Direct,Group,2,7.8,260.79,86.93,0.00,3,Check-Out
2021-03-08,10356,France,Resort,Online Travel Agent,Group,1,4.2,0.00,173.24,-519.72,3,Canceled
2021-03-08,10357,Germany,Resort,Online Travel Agent,Transient,1,8.2,242.55,80.85,0.00,3,Check-Out
2021-03-09,10358,Mexico,City,Online Travel Agent,Transient-Party,4,1.3,215.34,107.67,0.00,2,Check-Out
2021-03-09,10359,Brazil,City,Direct,Transient-Party,4,0.2,0.00,167.24,-167.24,1,Canceled
2021-03-10,10360,Germany,City,Direct,Group,2,8,306.52,153.26,0.00,2,Check-Out
2021-03-10,10361,Mexico,Resort,Direct,Transient-Party,4,7.6,534.78,178.26,0.00,3,Check-Out
2021-03-10,10362,India,Resort,Direct,Transient-Party,3,1.8,267.00,66.75,0.00,4,Check-Out
2021-03-10,10363,India,City,Online Travel Agent,Transient-Party,1,9,364.20,72.84,0.00,5,Check-Out
2021-03-10,10364,France,Resort,Direct,Group,1,7.3,139.59,139.59,0.00,1,Check-Out
2021-03-10,10365,USA,Resort,Online Travel Agent,Transient,4,1.9,820.95,164.19,0.00,5,Check-Out
2021-03-10,10366,Italy,Resort,Online Travel Agent,Transient,4,0.5,494.00,123.50,0.00,4,Check-Out
2021-03-10,10367,India,Resort,Direct,Transient-Party,2,4.1,0.00,143.30,-573.20,4,Canceled
2021-03-10,10368,USA,Resort,Direct,Group,3,7.4,295.77,98.59,0.00,3,Check-Out
2021-03-10,10369,Portugal,City,Online Travel Agent,Transient,3,5.9,290.30,58.06,0.00,5,Check-Out
2021-03-10,10370,Netherlands,Resort,Online Travel Agent,Group,1,9,245.46,81.82,0.00,3,Check-Out
2021-03-11,10371,Italy,City,Online Travel Agent,Transient-Party,4,6.1,165.45,165.45,0.00,1,Check-Out
2021-03-11,10372,Spain,Resort,Online Travel Agent,Group,2,8.8,458.58,152.86,0.00,3,Check-Out
2021-03-11,10373,Germany,Resort,Online Travel Agent,Transient-Party,2,3.2,467.52,116.88,0.00,4,Check-Out
2021-03-12,10374,Mexico,City,Online Travel Agent,Group,2,5.9,475.14,158.38,0.00,3,Check-Out
2021-03-12,10375,Portugal,Resort,Online Travel Agent,Transient-Party,1,4.6,257.90,51.58,0.00,5,Check-Out
2021-03-12,10376,USA,City,Online Travel Agent,Transient-Party,1,1.4,0.00,61.97,-185.91,3,Canceled
2021-03-12,10377,USA,Resort,Online Travel Agent,Transient-Party,1,8.5,196.32,196.32,0.00,1,Check-Out
2021-03-13,10378,Mexico,City,Online Travel Agent,Transient-Party,2,0.5,0.00,190.40,-380.80,2,Canceled
2021-03-13,10379,Netherlands,Resort,Direct,Group,2,5.4,645.40,161.35,0.00,4,Check-Out
2021-03-13,10380,Mexico,City,Online Travel Agent,Transient-Party,3,0.9,501.65,100.33,0.00,5,Check-Out
2021-03-14,10381,Brazil,City,Direct,Transient-Party,3,6.1,509.10,101.82,0.00,5,Check-Out
2021-03-14,10382,Germany,City,Online Travel Agent,Transient-Party,3,7.4,394.36,98.59,0.00,4,Check-Out
2021-03-14,10383,Italy,Resort,Online Travel Agent,Transient,2,5,375.36,93.84,0.00,4,Check-Out
2021-03-14,10384,France,Resort,Direct,Transient,2,3.3,153.12,76.56,0.00,2,Check-Out
2021-03-14,10385,France,Resort,Online Travel Agent,Group,2,0.7,314.86,157.43,0.00,2,Check-Out
2021-03-14,10386,Mexico,City,Direct,Transient,4,3.6,491.34,163.78,0.00,3,Check-Out
2021-03-14,10387,Italy,City,Online Travel Agent,Group,3,3.9,562.08,187.36,0.00,3,Check-Out
2021-03-15,10388,Netherlands,City,Direct,Group,4,6.2,489.24,163.08,0.00,3,Check-Out
2021-03-15,10389,USA,City,Online Travel Agent,Transient-Party,4,1.2,373.44,124.48,0.00,3,Check-Out
2021-03-15,10390,Germany,City,Direct,Transient-Party,4,4.5,503.45,100.69,0.00,5,Check-Out
2021-03-15,10391,France,City,Online Travel Agent,Transient-Party,1,0.8,780.32,195.08,0.00,4,Check-Out
2021-03-15,10392,Spain,Resort,Online Travel Agent,Transient-Party,3,2.5,536.97,178.99,0.00,3,Check-Out
2021-03-15,10393,Spain,Resort,Online Travel Agent,Transient-Party,3,6.6,942.50,188.50,0.00,5,Check-Out
2021-03-15,10394,France,Resort,Online Travel Agent,Transient-Party,3,9.7,701.50,140.30,0.00,5,Check-Out
2021-03-16,10395,Netherlands,City,Direct,Transient-Party,3,4.1,191.57,191.57,0.00,1,Check-Out
2021-03-16,10396,Italy,Resort,Direct,Group,4,5.3,0.00,155.85,-623.40,4,Canceled
2021-03-16,10397,Mexico,Resort,Online Travel Agent,Transient-Party,4,6.7,557.40,139.35,0.00,4,Check-Out
2021-03-16,10398,Brazil,Resort,Online Travel Agent,Group,4,8.6,0.00,87.16,-174.32,2,Canceled
2021-03-16,10399,Netherlands,City,Online Travel Agent,Transient,2,1.6,340.86,113.62,0.00,3,Check-Out
2021-03-16,10400,Italy,Resort,Direct,Transient,3,0.9,0.00,58.73,-117.46,2,Canceled
2021-03-17,10401,Spain,City,Online Travel Agent,Transient,4,2,304.64,76.16,0.00,4,Check-Out
2021-03-17,10402,Mexico,City,Direct,Group,1,8.4,182.66,182.66,0.00,1,Check-Out
2021-03-17,10403,Portugal,Resort,Direct,Transient-Party,4,6,125.34,125.34,0.00,1,Check-Out
2021-03-17,10404,Netherlands,Resort,Online Travel Agent,Transient,1,8.8,198.19,198.19,0.00,1,Check-Out
2021-03-17,10405,Italy,Resort,Online Travel Agent,Group,2,8.2,146.31,146.31,0.00,1,Check-Out
2021-03-17,10406,Spain,Resort,Online Travel Agent,Transient-Party,2,8.7,247.36,123.68,0.00,2,Check-Out
2021-03-18,10407,India,Resort,Direct,Group,1,3.5,195.14,195.14,0.00,1,Check-Out
2021-03-18,10408,Netherlands,Resort,Online Travel Agent,Transient,2,8.6,477.40,119.35,0.00,4,Check-Out
2021-03-18,10409,Mexico,Resort,Direct,Transient,1,2.3,501.60,167.20,0.00,3,Check-Out
2021-03-18,10410,France,City,Online Travel Agent,Transient,3,4.1,465.75,155.25,0.00,3,Check-Out
2021-03-18,10411,Mexico,City,Online Travel Agent,Group,1,1.8,207.72,51.93,0.00,4,Check-Out
2021-03-19,10412,Germany,City,Online Travel Agent,Transient,1,2.3,313.94,156.97,0.00,2,Check-Out
2021-03-19,10413,USA,City,Online Travel Agent,Transient,1,2.2,0.00,133.83,-669.15,5,Canceled
2021-03-19,10414,Netherlands,City,Online Travel Agent,Transient-Party,4,2.5,258.90,86.30,0.00,3,Check-Out
2021-03-19,10415,Netherlands,City,Direct,Transient,2,7.9,0.00,89.70,-448.50,5,Canceled
2021-03-19,10416,Germany,Resort,Online Travel Agent,Group,2,7.2,0.00,59.46,-59.46,1,Canceled
2021-03-19,10417,Portugal,City,Direct,Transient,1,6.6,0.00,157.55,-630.20,4,Canceled
2021-03-19,10418,Netherlands,City,Online Travel Agent,Group,2,6.8,0.00,170.86,-341.72,2,Canceled
2021-03-19,10419,Portugal,City,Online Travel Agent,Transient-Party,3,6.2,840.15,168.03,0.00,5,Check-Out
2021-03-20,10420,Portugal,Resort,Online Travel Agent,Transient-Party,3,4.7,358.60,179.30,0.00,2,Check-Out
2021-03-20,10421,Brazil,Resort,Direct,Group,3,2,602.16,150.54,0.00,4,Check-Out
2021-03-20,10422,France,Resort,Direct,Transient-Party,4,7.8,204.18,102.09,0.00,2,Check-Out
2021-03-20,10423,Spain,City,Online Travel Agent,Transient,1,6.7,575.31,191.77,0.00,3,Check-Out
2021-03-21,10424,Netherlands,City,Online Travel Agent,Transient-Party,3,4.9,300.76,150.38,0.00,2,Check-Out
2021-03-21,10425,USA,City,Online Travel Agent,Transient,2,8.7,771.56,192.89,0.00,4,Check-Out
2021-03-21,10426,Mexico,City,Direct,Transient-Party,2,1.3,250.46,125.23,0.00,2,Check-Out
2021-03-21,10427,India,City,Online Travel Agent,Group,4,9,476.20,119.05,0.00,4,Check-Out
2021-03-21,10428,Portugal,City,Direct,Transient-Party,2,5,56.42,56.42,0.00,1,Check-Out
2021-03-21,10429,Mexico,City,Direct,Transient-Party,1,7.8,583.70,116.74,0.00,5,Check-Out
2021-03-21,10430,Mexico,Resort,Online Travel Agent,Transient-Party,2,1.2,108.10,54.05,0.00,2,Check-Out
2021-03-21,10431,USA,City,Direct,Transient-Party,3,5.5,416.84,104.21,0.00,4,Check-Out
2021-03-22,10432,Spain,City,Direct,Transient-Party,1,7.5,0.00,186.34,-559.02,3,Canceled
2021-03-22,10433,Brazil,City,Direct,Transient,1,5.2,564.96,188.32,0.00,3,Check-Out
2021-03-22,10434,India,City,Online Travel Agent,Group,2,6.5,819.70,163.94,0.00,5,Check-Out
2021-03-22,10435,USA,Resort,Direct,Group,2,5,228.40,57.10,0.00,4,Check-Out
2021-03-22,10436,Germany,City,Direct,Transient-Party,2,3.1,390.60,130.20,0.00,3,Check-Out
2021-03-22,10437,Mexico,Resort,Direct,Transient,1,7.4,0.00,180.21,-720.84,4,Canceled
2021-03-23,10438,Germany,City,Direct,Transient-Party,3,6.2,528.30,105.66,0.00,5,Check-Out
2021-03-23,10439,Germany,City,Online Travel Agent,Transient,4,6.7,62.99,62.99,0.00,1,Check-Out
2021-03-23,10440,USA,City,Direct,Transient,2,9.8,323.60,64.72,0.00,5,Check-Out
2021-03-23,10441,Germany,Resort,Online Travel Agent,Group,2,5.4,0.00,69.01,-138.02,2,Canceled
2021-03-23,10442,France,City,Direct,Transient-Party,2,4.3,457.16,114.29,0.00,4,Check-Out
2021-03-23,10443,Mexico,City,Online Travel Agent,Transient,4,6.1,0.00,103.21,-412.84,4,Canceled
2021-03-23,10444,India,City,Direct,Transient,1,3,170.49,170.49,0.00,1,Check-Out
2021-03-23,10445,France,Resort,Online Travel Agent,Group,3,9.8,567.36,189.12,0.00,3,Check-Out
2021-03-23,10446,USA,Resort,Direct,Group,2,1.9,448.41,149.47,0.00,3,Check-Out
2021-03-24,10447,India,Resort,Online Travel Agent,Transient,3,3.9,251.90,125.95,0.00,2,Check-Out
2021-03-24,10448,Portugal,City,Direct,Transient,2,0.9,506.79,168.93,0.00,3,Check-Out
2021-03-24,10449,Portugal,Resort,Direct,Transient-Party,2,9.6,98.85,98.85,0.00,1,Check-Out
2021-03-24,10450,Netherlands,Resort,Direct,Transient,4,1.9,330.00,82.50,0.00,4,Check-Out
2021-03-24,10451,India,Resort,Direct,Group,2,4.3,177.84,59.28,0.00,3,Check-Out
2021-03-24,10452,Italy,Resort,Online Travel Agent,Transient-Party,2,0.7,711.88,177.97,0.00,4,Check-Out
2021-03-24,10453,Italy,Resort,Direct,Transient-Party,3,5.6,669.55,133.91,0.00,5,Check-Out
2021-03-24,10454,India,City,Online Travel Agent,Transient-Party,3,8.3,0.00,185.53,-185.53,1,Canceled
2021-03-25,10455,Spain,Resort,Direct,Transient,1,3.6,588.15,196.05,0.00,3,Check-Out
2021-03-25,10456,Mexico,Resort,Online Travel Agent,Group,2,4.4,354.76,88.69,0.00,4,Check-Out
2021-03-25,10457,Netherlands,Resort,Online Travel Agent,Transient,1,4.2,963.95,192.79,0.00,5,Check-Out
2021-03-25,10458,Netherlands,Resort,Online Travel Agent,Transient-Party,3,7,0.00,172.29,-689.16,4,Canceled
2021-03-25,10459,Portugal,Resort,Direct,Transient,3,1,614.32,153.58,0.00,4,Check-Out
2021-03-25,10460,Netherlands,Resort,Direct,Transient-Party,1,6.4,0.00,156.59,-626.36,4,Canceled
2021-03-25,10461,Spain,Resort,Direct,Transient-Party,3,6.9,341.74,170.87,0.00,2,Check-Out
2021-03-25,10462,Brazil,Resort,Direct,Transient,2,6.2,0.00,174.13,-522.39,3,Canceled
2021-03-26,10463,Germany,City,Direct,Transient,1,6.3,382.32,127.44,0.00,3,Check-Out
2021-03-26,10464,France,City,Online Travel Agent,Group,2,4,245.00,122.50,0.00,2,Check-Out
2021-03-26,10465,Italy,Resort,Online Travel Agent,Transient-Party,1,5.7,322.44,107.48,0.00,3,Check-Out
2021-03-26,10466,Brazil,City,Online Travel Agent,Transient,1,4.8,553.14,184.38,0.00,3,Check-Out
2021-03-26,10467,Brazil,Resort,Online Travel Agent,Transient,2,4.6,617.00,123.40,0.00,5,Check-Out
2021-03-26,10468,Brazil,City,Direct,Transient-Party,1,0.9,579.80,144.95,0.00,4,Check-Out
2021-03-26,10469,France,City,Direct,Group,1,8.7,258.78,86.26,0.00,3,Check-Out
2021-03-26,10470,France,Resort,Direct,Group,2,9.3,445.44,111.36,0.00,4,Check-Out
2021-03-26,10471,Italy,Resort,Direct,Transient-Party,4,6.8,402.65,80.53,0.00,5,Check-Out
2021-03-26,10472,Germany,City,Online Travel Agent,Group,1,1.8,683.45,136.69,0.00,5,Check-Out
2021-03-26,10473,USA,Resort,Direct,Transient,4,2.8,755.28,188.82,0.00,4,Check-Out
2021-03-27,10474,Portugal,Resort,Direct,Group,1,3.3,392.96,196.48,0.00,2,Check-Out
2021-03-27,10475,Brazil,City,Direct,Transient-Party,1,6.2,687.00,137.40,0.00,5,Check-Out
2021-03-27,10476,Netherlands,City,Direct,Group,4,9.2,138.32,69.16,0.00,2,Check-Out
2021-03-27,10477,Spain,City,Online Travel Agent,Group,1,1.2,117.00,58.50,0.00,2,Check-Out
2021-03-27,10478,Spain,City,Direct,Transient,4,5,0.00,169.39,-677.56,4,Canceled
2021-03-27,10479,Netherlands,City,Online Travel Agent,Transient,4,1.4,0.00,109.20,-327.60,3,Canceled
2021-03-27,10480,Netherlands,Resort,Direct,Transient-Party,3,3.4,553.02,184.34,0.00,3,Check-Out
2021-03-27,10481,Mexico,City,Direct,Transient,2,8.2,704.20,176.05,0.00,4,Check-Out
2021-03-27,10482,France,City,Online Travel Agent,Transient-Party,4,9.3,429.64,107.41,0.00,4,Check-Out
2021-03-28,10483,Spain,Resort,Online Travel Agent,Group,4,6.9,361.24,180.62,0.00,2,Check-Out
2021-03-28,10484,India,City,Direct,Group,3,9,390.40,97.60,0.00,4,Check-Out
2021-03-28,10485,USA,City,Online Travel Agent,Transient,2,7.6,589.68,147.42,0.00,4,Check-Out
2021-03-28,10486,Germany,City,Direct,Transient-Party,1,9.8,354.24,118.08,0.00,3,Check-Out
2021-03-29,10487,Mexico,Resort,Direct,Transient-Party,2,9.1,850.65,170.13,0.00,5,Check-Out
2021-03-29,10488,USA,Resort,Direct,Transient-Party,3,0.2,217.56,108.78,0.00,2,Check-Out
2021-03-29,10489,India,Resort,Direct,Transient,1,7.6,147.08,73.54,0.00,2,Check-Out
2021-03-30,10490,Germany,City,Direct,Group,2,5.1,155.62,77.81,0.00,2,Check-Out
2021-03-31,10491,USA,Resort,Online Travel Agent,Group,3,4.8,0.00,127.33,-127.33,1,Canceled
